# evals,trial1,trial2,trial3,trial4,trial5,trial6,trial7,trial8,trial9,trial10,trial11,trial12,trial13,trial14,trial15,trial16,trial17,trial18,trial19,trial20,trial21,trial22,trial23,trial24,trial25,trial26,trial27,trial28,trial29,trial30
26950.0,7.516363300017331e-29,6.3240244919819135e-28,8.261018637187739e-30,2.357473232066036e-28,1.6130248637443022e-28,2.8017434115386425e-28,6.356455235968963e-29,6.176920892105976e-28,3.1693643103404664e-29,4.8955226229697077e-29,8.07440802594779e-30,1.6042729480516508e-28,1.2541054738307729e-29,1.4348056606184272e-29,7.549837587971279e-29,3.4446006772091386e-30,1.2049615468978588e-30,8.890048449741318e-30,3.9425070098629694e-28,1.3154014286461403e-28,4.764855187642748e-29,7.554150409775649e-28,2.1003177470337506e-29,8.084091642611371e-31,2.5482982928782784e-29,4.4112289130425725e-30,8.655556796603283e-29,1.2584273964505296e-28,5.373108300430214e-29,1.3204661817786592e-29
27000.0,6.052077117632022e-29,3.1908161690840767e-28,8.010887768971822e-30,1.710474722349616e-28,1.426841288613081e-28,2.5342498577133054e-28,6.356455235968963e-29,5.655484866022796e-28,3.0238790377943824e-29,4.8955226229697077e-29,8.07440802594779e-30,1.6042729480516508e-28,9.591200580825038e-30,1.3543016339565218e-29,7.549837587971279e-29,3.4446006772091386e-30,1.2049615468978588e-30,8.890048449741318e-30,3.9425070098629694e-28,1.007447378531856e-28,4.287405399498362e-29,7.229770699950902e-28,2.1003177470337506e-29,8.084091642611371e-31,2.0570528515160339e-29,3.021492112294592e-30,8.655556796603283e-29,1.028348664956986e-28,4.691174462827172e-29,9.013752121788593e-30
27050.0,5.174003194684924e-29,3.1908161690840767e-28,6.66154671090583e-30,1.251252196122968e-28,1.426841288613081e-28,1.6974631284431898e-28,5.769889632657201e-29,5.3525853503957915e-28,1.9468825784225645e-29,4.8955226229697077e-29,7.8344858449457e-30,1.4120366130397052e-28,9.591200580825038e-30,1.2645743375010232e-29,6.470731896027196e-29,2.637583466639649e-30,1.1319018138628649e-30,7.726931449880446e-30,3.096475888903171e-28,1.007447378531856e-28,4.287405399498362e-29,5.375458690967969e-28,2.1003177470337506e-29,6.545261515246344e-31,1.4534157863217928e-29,2.4362122829247415e-30,7.526127208891747e-29,7.696855147797412e-29,4.453919875985829e-29,6.095298589576115e-30
27100.0,5.119158434274373e-29,3.1908161690840767e-28,6.27867739513864e-30,1.251252196122968e-28,1.2556241966657484e-28,1.6974631284431898e-28,4.658763719358808e-29,4.394708236029475e-28,1.9468825784225645e-29,4.8955226229697077e-29,7.723331670877242e-30,1.2872906506392984e-28,9.126203800380201e-30,1.0078192191852168e-29,5.264376904775948e-29,2.1696720641268913e-30,9.475644716382848e-31,6.928085258789624e-30,3.096475888903171e-28,7.521123791256894e-29,3.290768773626593e-29,4.734864149888398e-28,2.1003177470337506e-29,5.630660008764787e-31,1.4534157863217928e-29,1.4345082695142356e-30,7.526127208891747e-29,7.696855147797412e-29,3.2654227945657204e-29,6.095298589576115e-30
27150.0,3.308989129755223e-29,2.135523828848376e-28,4.851436439486934e-30,1.251252196122968e-28,8.007840960718445e-29,1.1698865683856836e-28,4.658763719358808e-29,3.943906961778229e-28,1.9468825784225645e-29,3.5405955295026786e-29,7.544588435802548e-30,9.786039712849588e-29,7.729015962731913e-30,8.012030342432911e-30,5.082094729786942e-29,2.1696720641268913e-30,9.247434193138128e-31,5.004960852901233e-30,2.503380788164032e-28,7.300337574441692e-29,2.9343144265575e-29,4.734864149888398e-28,1.834737198083965e-29,3.1733442553183872e-31,1.3731088703976486e-29,1.0450244539754422e-30,7.339028295725751e-29,7.573536412545541e-29,3.2654227945657204e-29,6.095298589576115e-30
27200.0,1.9233703663971025e-29,2.135523828848376e-28,4.851436439486934e-30,1.0083751666614227e-28,5.989498782065653e-29,7.140020138591883e-29,4.178057305219058e-29,3.6386022314882844e-28,9.264880797415992e-30,3.5405955295026786e-29,5.6264996199293486e-30,7.464030085099519e-29,6.807352717561867e-30,6.162194464273858e-30,4.347659682329955e-29,1.4060000135208668e-30,8.531476690978543e-31,5.004960852901233e-30,2.503380788164032e-28,6.504011014516279e-29,2.5519230312859057e-29,3.813704401307908e-28,1.1026768788175165e-29,3.1733442553183872e-31,1.257607480612263e-29,1.0450244539754422e-30,5.841712459578893e-29,6.276221561056632e-29,2.235880254696037e-29,5.682832714346991e-30
27250.0,1.9233703663971025e-29,1.8182949387863326e-28,3.625208111697208e-30,6.659650584547351e-29,4.238365967293839e-29,7.140020138591883e-29,3.457838709755628e-29,2.9740317811341176e-28,9.264880797415992e-30,2.2285395711724749e-29,4.549922276241191e-30,7.464030085099519e-29,5.911291460799056e-30,5.618351071913906e-30,2.770061481357043e-29,1.4060000135208668e-30,7.634164528537029e-31,4.077558670228532e-30,2.0931713019367867e-28,5.744196056329467e-29,2.426066734840445e-29,3.2884059238235334e-28,1.1026768788175165e-29,2.202755331045237e-31,7.802883519243929e-30,1.0450244539754422e-30,4.3187156158663437e-29,4.744167987083985e-29,1.1854944746491797e-29,5.452599712466113e-30
27300.0,1.5844407990599128e-29,1.4926324944218667e-28,3.1495147034877717e-30,6.659650584547351e-29,4.238365967293839e-29,6.229067305669502e-29,2.477514221744503e-29,2.9740317811341176e-28,9.264880797415992e-30,2.2285395711724749e-29,3.293017475642252e-30,7.464030085099519e-29,5.8682670469320814e-30,5.618351071913906e-30,2.770061481357043e-29,1.4060000135208668e-30,6.36727515206464e-31,4.077558670228532e-30,1.9248689231595827e-28,4.5223593600788406e-29,1.8514147371950608e-29,2.5991042743136155e-28,1.1026768788175165e-29,2.202755331045237e-31,7.802883519243929e-30,9.980372481013101e-31,4.3187156158663437e-29,3.179217492618373e-29,1.1854944746491797e-29,3.9626539644231376e-30
27350.0,1.5844407990599128e-29,1.3281156776887576e-28,2.8192564865898074e-30,6.659650584547351e-29,4.238365967293839e-29,6.066276360401288e-29,2.3815700107591202e-29,2.745132885767409e-28,9.264880797415992e-30,2.2285395711724749e-29,3.0681806758657687e-30,5.81395163275392e-29,4.218708263841024e-30,5.618351071913906e-30,2.3512138400409194e-29,1.4060000135208668e-30,4.259981263322076e-31,4.077558670228532e-30,1.349081306428316e-28,4.5223593600788406e-29,1.6686241131318114e-29,2.5991042743136155e-28,1.0000839163054818e-29,2.202755331045237e-31,7.802883519243929e-30,8.301039888835253e-31,4.041954303613738e-29,3.179217492618373e-29,1.1854944746491797e-29,3.586954123760427e-30
27400.0,1.5844407990599128e-29,1.2510920863096692e-28,2.8015075833512912e-30,6.659650584547351e-29,4.032249241461117e-29,6.066276360401288e-29,2.1881624744238257e-29,2.463037543098657e-28,9.264880797415992e-30,2.1411580055158563e-29,2.3271157334162224e-30,5.343916422507595e-29,3.7234225920936665e-30,2.5611925318249468e-30,2.119420796931842e-29,7.95910043982294e-31,4.259981263322076e-31,3.358954755020944e-30,1.349081306428316e-28,4.5223593600788406e-29,1.0782833746813725e-29,2.134927759018724e-28,9.368032806088329e-30,2.202755331045237e-31,6.1039379817600025e-30,8.301039888835253e-31,3.5894040801537974e-29,3.179217492618373e-29,1.1854944746491797e-29,2.1731734230405175e-30
27450.0,1.401235218717966e-29,1.2510920863096692e-28,2.638647708827526e-30,3.295942941533837e-29,3.349149898606458e-29,6.066276360401288e-29,1.2876445662009127e-29,2.3038622035131396e-28,3.864268538079809e-30,1.32223796005729e-29,2.0485798689292817e-30,5.343916422507595e-29,2.2920736429188932e-30,2.5611925318249468e-30,1.6830057083429339e-29,7.24720326844073e-31,3.6674408057644136e-31,3.270266277566328e-30,1.2423722546251028e-28,4.0228096332969474e-29,1.0782833746813725e-29,2.1143585888732256e-28,6.854252937533982e-30,1.9088679868212279e-31,3.386314524767343e-30,7.691165857832267e-31,2.3861082471994055e-29,3.073899815846557e-29,6.611157392133347e-30,2.1731734230405175e-30
27500.0,1.401235218717966e-29,1.1460763231863742e-28,2.532159487015661e-30,3.295942941533837e-29,3.159322102068229e-29,4.110588431330877e-29,1.2876445662009127e-29,1.6299952460099846e-28,3.864268538079809e-30,1.2494468716506208e-29,1.796984944145815e-30,4.249012794675274e-29,2.2920736429188932e-30,2.5611925318249468e-30,1.388674001894082e-29,7.24720326844073e-31,3.6674408057644136e-31,2.4176719029489267e-30,9.117251313461161e-29,2.651553682665481e-29,1.0019084775089741e-29,1.72013677252079e-28,6.854252937533982e-30,1.8569434893971523e-31,3.386314524767343e-30,6.546097555734428e-31,2.3038249197948122e-29,3.073899815846557e-29,6.611157392133347e-30,1.9138847349833908e-30
27550.0,1.2398361222527058e-29,1.1460763231863742e-28,2.4439963628975948e-30,3.295942941533837e-29,2.7132160509626804e-29,3.4170304730785456e-29,1.1323048266192621e-29,1.6187942763721682e-28,3.864268538079809e-30,9.858714276295107e-30,1.5675126980526164e-30,4.0919887995141755e-29,2.270942427136348e-30,2.5611925318249468e-30,1.1490481368878984e-29,5.863801516816285e-31,3.2312050046585507e-31,1.87002655691358e-30,6.694079545323186e-29,2.4829830631615746e-29,8.40905244490414e-30,1.3785391045824042e-28,6.830306975611678e-30,1.561527692637186e-31,3.386314524767343e-30,5.505138728967663e-31,1.4219692588529644e-29,2.9728766642150786e-29,6.611157392133347e-30,1.628262010902694e-30
27600.0,9.036698405298716e-30,9.96176572311404e-29,2.1112155652879837e-30,2.2857615895957325e-29,2.0966870118990297e-29,2.849211116593701e-29,1.0555607005576139e-29,1.4149810812232887e-28,3.864268538079809e-30,9.858714276295107e-30,1.4247671123559996e-30,3.84354515521781e-29,2.0260283284207583e-30,2.290543168304981e-30,1.1490481368878984e-29,5.8556048259410325e-31,2.3693150895714637e-31,1.87002655691358e-30,6.46480766850452e-29,1.2826096333776836e-29,8.006750745880183e-30,1.3785391045824042e-28,6.2208001518652e-30,1.5034604961094759e-31,3.386314524767343e-30,5.43151784587383e-31,1.4219692588529644e-29,2.6171047828395764e-29,6.447928518709764e-30,1.628262010902694e-30
27650.0,7.216813009214884e-30,9.092228195357523e-29,1.6666806665692077e-30,1.7499584503006117e-29,1.6466046579177538e-29,2.844186904397733e-29,1.0555607005576139e-29,1.3543862622287828e-28,3.864268538079809e-30,7.532858525591723e-30,1.0115649695771555e-30,3.215686011391831e-29,1.5833749385258945e-30,1.485437015407458e-30,7.08039265155342e-30,4.277213614492688e-31,2.3693150895714637e-31,1.4702193462771239e-30,5.71052476510393e-29,1.2826096333776836e-29,5.49065806790998e-30,1.3785391045824042e-28,4.022342473946907e-30,1.483926211584272e-31,2.752292384831848e-30,3.9648777560652795e-31,1.4219692588529644e-29,2.3561870944946492e-29,6.134880155106114e-30,1.4926674750392437e-30
27700.0,5.3494629907279176e-30,8.894085212608257e-29,1.5236721015638764e-30,1.7499584503006117e-29,1.2055065633130821e-29,2.406376519925373e-29,1.0107007866934667e-29,1.0724811240030095e-28,3.864268538079809e-30,7.532858525591723e-30,1.0115649695771555e-30,3.0167774002901423e-29,1.5833749385258945e-30,1.485437015407458e-30,6.384397059206998e-30,4.108116423123285e-31,2.1556833189677824e-31,1.4702193462771239e-30,5.203619049601951e-29,1.2826096333776836e-29,5.49065806790998e-30,9.045169722294914e-29,3.9585771199029295e-30,6.462907289326096e-32,2.0946000670072e-30,3.6601349446105767e-31,1.3439929366115446e-29,1.6268278611380977e-29,5.688218585316821e-30,1.4847314069676444e-30
27750.0,3.5977275441135355e-30,6.713962148240705e-29,1.3283163696340655e-30,1.7499584503006117e-29,1.2055065633130821e-29,2.263159085525954e-29,7.507428101625646e-30,7.444260564378895e-29,3.3404415133026555e-30,7.347152753618158e-30,8.010533557406192e-31,3.0167774002901423e-29,1.32013275740504e-30,1.485437015407458e-30,6.384397059206998e-30,3.135759963367692e-31,1.8514943787232075e-31,1.4702193462771239e-30,4.591608354355493e-29,1.2520408285217585e-29,5.49065806790998e-30,7.848659040895937e-29,3.721046767295164e-30,6.462907289326096e-32,1.798319226288713e-30,3.0950963041807974e-31,1.1460452933741945e-29,1.6268278611380977e-29,4.452921687633286e-30,7.678405986620634e-31
27800.0,3.5977275441135355e-30,5.771084638557301e-29,1.3283163696340655e-30,1.7499584503006117e-29,1.2055065633130821e-29,1.6434110761046332e-29,7.507428101625646e-30,6.17578306699448e-29,3.310060707643099e-30,6.93611362053391e-30,6.717644070892071e-31,2.073542589406262e-29,1.054502033335955e-30,1.485437015407458e-30,3.766792649840063e-30,2.244639837169647e-31,1.8417593371299884e-31,1.3575452102552933e-30,2.670192589577602e-29,1.1369044916950445e-29,3.892126343344164e-30,6.538438355677779e-29,2.6605943316565494e-30,5.136022018718095e-32,1.691000496176552e-30,2.1081512520682025e-31,1.0099879686400454e-29,1.2831221335168228e-29,4.2788205985098985e-30,5.136872133019556e-31
27850.0,3.5977275441135355e-30,5.771084638557301e-29,1.0927409488642032e-30,1.7499584503006117e-29,1.0671157283373568e-29,1.3176636359696385e-29,5.0235948117140585e-30,6.17578306699448e-29,2.5724177527548945e-30,4.617429244835706e-30,6.717644070892071e-31,1.9125257535800674e-29,8.317340115459377e-31,1.199601312876786e-30,3.766792649840063e-30,2.1476996900797875e-31,1.153143785468488e-31,6.976882086820109e-31,2.670192589577602e-29,1.1369044916950445e-29,3.892126343344164e-30,6.538438355677779e-29,2.4327222601964647e-30,5.136022018718095e-32,1.691000496176552e-30,2.1081512520682025e-31,9.494371296237827e-30,1.0559404625841781e-29,4.2788205985098985e-30,5.136872133019556e-31
27900.0,2.8697721443619504e-30,4.968561452661925e-29,9.192124382751699e-31,1.334390796628942e-29,1.0671157283373568e-29,1.3176636359696385e-29,5.0235948117140585e-30,4.660074168269864e-29,2.4766167114835145e-30,3.8813166363424255e-30,4.925078654513449e-31,1.634637914778505e-29,7.5829110018492144e-31,1.1421429176460687e-30,3.2466201208767325e-30,1.7138881490133014e-31,1.153143785468488e-31,6.976882086820109e-31,2.670192589577602e-29,7.787556499284833e-30,3.8429542964563354e-30,4.7986573529274393e-29,1.7475334206640497e-30,4.938077422730647e-32,1.630840265340419e-30,1.559053769777536e-31,7.274137558505467e-30,1.0559404625841781e-29,2.7499510824665134e-30,4.382256060112073e-31
27950.0,2.8697721443619504e-30,3.584472472639431e-29,5.579192159682664e-31,1.2269862061807148e-29,9.737913276175396e-30,8.960045429488673e-30,3.628919485968107e-30,4.0910244622875453e-29,1.778342838557099e-30,3.688005501125709e-30,4.531567431036344e-31,1.378376983330526e-29,6.906298241200404e-31,6.959668897226076e-31,3.2466201208767325e-30,1.5493526019066947e-31,9.143879851642418e-32,6.976882086820109e-31,2.167361023195736e-29,6.959168268858614e-30,2.6753303803589322e-30,3.7637270336432444e-29,1.1066626016950356e-30,4.8662441059563956e-32,1.3496266760652425e-30,1.2981092735974766e-31,5.550208199435175e-30,8.736538779402083e-30,2.7499510824665134e-30,4.382256060112073e-31
28000.0,2.575092987036562e-30,3.584472472639431e-29,5.579192159682664e-31,1.1966933294307628e-29,7.836980054567958e-30,7.97358871465936e-30,3.628919485968107e-30,3.9131850704243874e-29,1.778342838557099e-30,2.9209982008841756e-30,3.870466946428832e-31,1.378376983330526e-29,4.045453447765281e-31,5.955672427356066e-31,2.656547592966333e-30,1.1695583190439999e-31,9.143879851642418e-32,6.976882086820109e-31,2.167361023195736e-29,6.277999037763666e-30,2.2549085044291072e-30,3.7637270336432444e-29,9.517160162357783e-31,3.4020705650651913e-32,1.1059739069532326e-30,1.2981092735974766e-31,5.550208199435175e-30,5.3188029491885306e-30,2.7431397948176106e-30,4.382256060112073e-31
28050.0,1.4546169701997122e-30,3.128971811564012e-29,5.579192159682664e-31,1.0898998236663897e-29,6.2155701467828815e-30,6.167042398491121e-30,3.624725984766264e-30,3.181029346319361e-29,1.1041123291938012e-30,1.5594020374779499e-30,2.9290044546806358e-31,1.1791008366618945e-29,4.045453447765281e-31,4.76272779256813e-31,2.656547592966333e-30,1.1695583190439999e-31,9.143879851642418e-32,5.353988577662609e-31,2.167361023195736e-29,6.277999037763666e-30,1.927738250077128e-30,2.6312482897698496e-29,9.517160162357783e-31,2.699482565845581e-32,6.949709776405455e-31,1.1097531317357044e-31,5.0881619447662255e-30,4.79803319521233e-30,1.491780038219979e-30,3.2854666716390558e-31
28100.0,1.4546169701997122e-30,2.617676822516813e-29,5.099749603217055e-31,1.0341613454988537e-29,6.2155701467828815e-30,5.2763762001901546e-30,3.409939464555435e-30,3.181029346319361e-29,1.1041123291938012e-30,1.5594020374779499e-30,2.8879955147764103e-31,9.399663360972117e-30,3.50808924377382e-31,3.94926704090965e-31,1.9682177128657285e-30,1.1695583190439999e-31,8.016766365663421e-32,4.5824124257399356e-31,1.8310285500517625e-29,4.452074380607064e-30,1.927738250077128e-30,2.6312482897698496e-29,9.517160162357783e-31,2.699482565845581e-32,6.759904452628041e-31,1.1097531317357044e-31,3.9493501217515125e-30,4.375226979920586e-30,1.3904169754294139e-30,3.2854666716390558e-31
28150.0,1.4546169701997122e-30,2.334079223971573e-29,4.577944085185303e-31,4.702273049018943e-30,5.206299124904311e-30,5.1651622995629245e-30,2.453145281463464e-30,3.181029346319361e-29,1.0423626473511665e-30,1.5594020374779499e-30,2.7899802036274897e-31,9.141533265729009e-30,2.5437286384178566e-31,2.9786551261170262e-31,1.69536317746919e-30,1.041696115344644e-31,8.016766365663421e-32,2.7642822369304737e-31,1.391625242149415e-29,2.848151216969101e-30,1.4002133784318831e-30,2.2844371409107522e-29,9.517160162357783e-31,2.2026418609360806e-32,6.528812634641826e-31,9.782521047480323e-32,2.8094609784333288e-30,4.154372686158008e-30,1.1934110946061224e-30,3.2854666716390558e-31
28200.0,1.0572536808007596e-30,1.982708703396241e-29,2.3520983077871715e-31,4.702273049018943e-30,4.45903764900971e-30,4.968816145805064e-30,1.5069944855926914e-30,3.1432191530720764e-29,1.0235998285471174e-30,1.5594020374779499e-30,2.7899802036274897e-31,6.528882469328591e-30,2.5437286384178566e-31,2.842852471789139e-31,1.6554705064814908e-30,8.848297201680698e-32,7.162407557234836e-32,2.7642822369304737e-31,1.2167312398420853e-29,2.848151216969101e-30,1.3130555472742113e-30,2.2844371409107522e-29,9.517160162357783e-31,2.2026418609360806e-32,6.528812634641826e-31,8.662722222469513e-32,2.8094609784333288e-30,4.154372686158008e-30,1.1934110946061224e-30,2.6830806706789924e-31
28250.0,1.0572536808007596e-30,1.982708703396241e-29,1.9620072181968263e-31,4.702273049018943e-30,3.838750377490188e-30,3.4405969803476954e-30,1.3637062836176239e-30,2.4016456464855546e-29,9.027161050543192e-31,1.1719157597284929e-30,2.246511310907167e-31,4.9827517797317406e-30,1.5678209595490876e-31,2.6688827213338727e-31,1.2245575973331145e-30,7.320870005713e-32,7.162407557234836e-32,2.0827952284625928e-31,1.1369433314417604e-29,2.848151216969101e-30,8.869943540455347e-31,2.2844371409107522e-29,4.61469669108661e-31,1.9100544714481007e-32,5.268141766155236e-31,8.662722222469513e-32,1.9891605707184997e-30,3.202639594385467e-30,1.1934110946061224e-30,2.0260395307879047e-31
28300.0,1.0572536808007596e-30,1.9799359363658713e-29,1.9620072181968263e-31,4.643339492024704e-30,3.546077376452839e-30,3.4405969803476954e-30,1.3637062836176239e-30,1.2059422826800904e-29,8.421134179225947e-31,1.1719157597284929e-30,2.246511310907167e-31,4.9827517797317406e-30,1.5584273655177495e-31,2.036552060203932e-31,1.0832211151042677e-30,6.096662379410024e-32,6.278422558729832e-32,2.0827952284625928e-31,1.0958721692920176e-29,2.5802148171370165e-30,8.105392040850486e-31,1.3024191022554647e-29,4.61469669108661e-31,1.259492976941464e-32,4.715776770020146e-31,7.12286806137847e-32,1.9891605707184997e-30,2.268505029482981e-30,1.1934110946061224e-30,2.0260395307879047e-31
28350.0,1.0392254778495228e-30,1.9055220388096722e-29,1.9329494657494844e-31,4.643339492024704e-30,2.2952016970360287e-30,2.4467734431754016e-30,1.2484471561651058e-30,1.2059422826800904e-29,7.311355538691397e-31,8.43976849457598e-31,2.0049775931089047e-31,4.503708073726001e-30,1.4674607191687383e-31,2.036552060203932e-31,1.0832211151042677e-30,5.041556667073539e-32,5.214033672152939e-32,1.3455873417362743e-31,9.215320018681464e-30,2.5802148171370165e-30,8.105392040850486e-31,1.3024191022554647e-29,3.8968853575649303e-31,1.259492976941464e-32,2.7979272998372634e-31,5.787317408498204e-32,1.6647422535422816e-30,2.268505029482981e-30,9.537012277897666e-31,1.6542712960823082e-31
28400.0,8.044847681364485e-31,1.5139723055387347e-29,1.7974440448603192e-31,3.387302435373298e-30,2.1470769919061724e-30,2.4467734431754016e-30,9.181412712224187e-31,1.146506560327241e-29,5.652187015162416e-31,7.000011351202769e-31,1.7747080538814486e-31,4.1340846219246295e-30,1.0782363206685976e-31,1.9000777705022119e-31,6.696538099745085e-31,5.041556667073539e-32,4.99556196846888e-32,1.3455873417362743e-31,7.394686138611122e-30,2.0101564961387824e-30,8.105392040850486e-31,1.1200689277711277e-29,3.8968853575649303e-31,1.259492976941464e-32,2.7979272998372634e-31,4.917253178007991e-32,1.6647422535422816e-30,1.7195221363011476e-30,9.537012277897666e-31,1.6542712960823082e-31
28450.0,3.98713291054841e-31,1.3038880505012332e-29,1.475915411667484e-31,3.387302435373298e-30,1.885248497004152e-30,2.4467734431754016e-30,8.520563427689289e-31,1.1416547637920284e-29,4.50102214564026e-31,6.345028254310221e-31,1.6254790561182373e-31,4.1340846219246295e-30,1.0782363206685976e-31,1.9000777705022119e-31,6.696538099745085e-31,3.536645479987539e-32,4.7704966638020974e-32,1.3455873417362743e-31,5.018485819716552e-30,1.1512483812072457e-30,7.755806290294819e-31,1.1200689277711277e-29,3.8968853575649303e-31,9.005007593477422e-33,2.7979272998372634e-31,4.362852927687543e-32,1.5049761378475858e-30,1.5250858828324082e-30,6.1402428732202155e-31,1.409602585113966e-31
28500.0,3.98713291054841e-31,1.2247337363031248e-29,1.1199317291569123e-31,2.8693260899667168e-30,1.885248497004152e-30,2.428480484502679e-30,6.333380207785151e-31,9.911451935914046e-30,3.1278080195270465e-31,5.917141378696129e-31,1.0305533305235024e-31,2.3702090413612808e-30,1.0782363206685976e-31,9.352121019013648e-32,5.866720229614313e-31,3.1673988852127246e-32,3.4093084999323513e-32,1.3455873417362743e-31,5.018485819716552e-30,1.1512483812072457e-30,6.6485796950252605e-31,1.0360989249335696e-29,3.8968853575649303e-31,9.005007593477422e-33,2.542142457487521e-31,3.319018235725757e-32,1.5049761378475858e-30,1.405382027736464e-30,6.1402428732202155e-31,1.409602585113966e-31
28550.0,3.98713291054841e-31,1.1661222003400883e-29,9.877087366439634e-32,2.8377832403609155e-30,1.7067385459205514e-30,2.0306553647728658e-30,6.333380207785151e-31,9.911451935914046e-30,3.1278080195270465e-31,5.917141378696129e-31,1.0305533305235024e-31,1.77424919999191e-30,7.994789019958542e-32,9.352121019013648e-32,5.020616043790193e-31,2.662790669170642e-32,3.4093084999323513e-32,1.3246174293077648e-31,5.018485819716552e-30,9.266595584184618e-31,4.987369163575975e-31,1.005481797221342e-29,2.7718964684270193e-31,5.800111119347594e-33,1.8159002529516427e-31,3.319018235725757e-32,1.1527888078926064e-30,1.3073974405460427e-30,5.4657721932462795e-31,1.3845011440317847e-31
28600.0,3.818231238727795e-31,9.357925644161709e-30,9.877087366439634e-32,2.3398450423072247e-30,1.5707371489483684e-30,1.8816722607596383e-30,4.717007738861188e-31,6.748112306000737e-30,3.1278080195270465e-31,5.917141378696129e-31,8.437593056957721e-32,1.77424919999191e-30,6.523560319551836e-32,9.352121019013648e-32,3.635053181849954e-31,2.662790669170642e-32,2.7245716609481174e-32,5.385135702464571e-32,4.9292448309176806e-30,8.492701355712969e-31,4.987369163575975e-31,7.40754847353956e-30,2.580578341997174e-31,4.600410927263992e-33,1.8159002529516427e-31,3.1223348377373784e-32,1.1527888078926064e-30,1.0273952791307773e-30,5.4657721932462795e-31,1.0897203997937236e-31
28650.0,2.8589638794416623e-31,9.22728594416502e-30,9.413830563843933e-32,2.164629487116818e-30,1.1794461442874152e-30,1.5799309522830524e-30,4.200136167953623e-31,6.748112306000737e-30,3.029735623913808e-31,4.8497301770884385e-31,4.925229537845028e-32,1.607652569734797e-30,6.266537791227278e-32,8.052575310279007e-32,3.635053181849954e-31,2.4718180225376967e-32,2.7245716609481174e-32,5.385135702464571e-32,4.6365382567366814e-30,7.796631079028195e-31,2.930419107061294e-31,6.752283159895734e-30,2.496487375716945e-31,4.4205797013478195e-33,1.8159002529516427e-31,1.8531678097618668e-32,4.955591983738752e-31,8.93674865077371e-31,4.336206980524671e-31,9.019236603798707e-32
28700.0,2.2195981169531773e-31,8.035139287385193e-30,8.810073893611612e-32,1.5067725053729024e-30,1.1794461442874152e-30,7.704121645061115e-31,4.200136167953623e-31,5.9603342809813296e-30,2.4755541358047717e-31,3.4134100427171163e-31,4.3376378687885316e-32,1.607652569734797e-30,6.258436814293063e-32,5.489525777922738e-32,3.3872802121936488e-31,1.8943040695139007e-32,2.6271937811605133e-32,5.385135702464571e-32,3.92653353962822e-30,6.311274246386995e-31,2.930419107061294e-31,5.833143449324648e-30,2.496487375716945e-31,4.4205797013478195e-33,1.769101150754953e-31,1.8531678097618668e-32,4.955591983738752e-31,7.737425293143348e-31,4.336206980524671e-31,8.349379208042398e-32
28750.0,2.1461416071298735e-31,6.727639338630139e-30,8.026215121908807e-32,1.3555732488145946e-30,8.26284278676038e-31,7.704121645061115e-31,3.7506987081549974e-31,5.0496872938969365e-30,2.4207061878625194e-31,3.21283360908142e-31,4.3376378687885316e-32,1.0844851364137885e-30,5.349111531020607e-32,5.489525777922738e-32,1.8419953918854766e-31,1.8731993221907747e-32,2.416232870572897e-32,5.385135702464571e-32,3.41892283269949e-30,6.311274246386995e-31,2.930419107061294e-31,4.645054248899527e-30,2.2893164268288755e-31,3.4441361755849003e-33,1.2332325384666847e-31,1.8531678097618668e-32,4.955591983738752e-31,5.731468872359874e-31,3.4643868837984167e-31,6.34155843723235e-32
28800.0,1.8200706948742059e-31,5.586358098042532e-30,6.677553962930552e-32,1.2051011010845376e-30,6.272877754263908e-31,7.704121645061115e-31,2.59444199119771e-31,4.408529768097272e-30,1.5734320253308742e-31,3.21283360908142e-31,4.3376378687885316e-32,9.771423807366656e-31,4.4134569851240167e-32,5.471776982330439e-32,1.669945346866176e-31,1.5101132539202258e-32,2.2868890628353967e-32,5.385135702464571e-32,3.41892283269949e-30,6.311274246386995e-31,2.8021655649753893e-31,4.2478136535400976e-30,1.8858776051571514e-31,2.9447386608760958e-33,9.85774132845196e-32,1.600486239298349e-32,4.955591983738752e-31,5.731468872359874e-31,3.4643868837984167e-31,6.34155843723235e-32
28850.0,1.8200706948742059e-31,5.586358098042532e-30,5.216845426911827e-32,9.999080126425975e-31,4.60832026170408e-31,7.548788526576129e-31,2.59444199119771e-31,4.408529768097272e-30,1.5734320253308742e-31,2.261563723026054e-31,4.3376378687885316e-32,8.334807167731845e-31,3.132867710333748e-32,4.6647078358049534e-32,1.669945346866176e-31,9.60998863744404e-33,1.8444497505730094e-32,3.869764420702374e-32,2.518432818112412e-30,5.329992855877896e-31,1.9297931155550158e-31,4.2478136535400976e-30,1.7695779025422068e-31,2.5725944567317115e-33,9.85774132845196e-32,1.1427086557496143e-32,4.672225543110663e-31,5.731468872359874e-31,3.4166758508950217e-31,4.5620398875326236e-32
