# evals,min,q25,med,q75,max,ave
17400.0,1.220007951364176e-20,8.692287019388866e-19,5.302145588467492e-15,1.1405871892394637e-13,3.9221340269532114e-07,2.738587532107668e-08
17450.0,9.735619037889316e-21,8.653148095751526e-19,4.6874941410480475e-15,8.152270472000868e-14,3.9221340269532114e-07,2.618970867125834e-08
17500.0,8.602596815856131e-21,5.329524277754185e-19,4.6874941410480475e-15,8.152270472000868e-14,3.9221340269532114e-07,2.4152663451701117e-08
17550.0,7.621958602497871e-21,5.183110956341761e-19,4.1295948287961486e-15,6.548929163005324e-14,3.6623576336976653e-07,2.3101159149127572e-08
17600.0,5.988753440835752e-21,3.835192547137169e-19,3.626814713346185e-15,6.271877807023195e-14,3.6623576336976653e-07,2.21354897751978e-08
17650.0,4.72278230955543e-21,3.026274603919714e-19,3.179772023334695e-15,5.994081016052788e-14,3.6623576336976653e-07,2.2127304871943003e-08
17700.0,4.72278230955543e-21,3.026274603919714e-19,2.400836575095336e-15,5.940672576009145e-14,3.6623576336976653e-07,2.0836575321537863e-08
17750.0,4.211387383971057e-21,3.026274603919714e-19,1.3405515892454042e-15,4.625065240291355e-14,3.189220918820756e-07,1.9250821818443045e-08
17800.0,4.016698212357028e-21,2.3068798162299645e-19,1.3405515892454042e-15,3.8065028393246456e-14,2.8428797077609273e-07,1.8090180738785495e-08
17850.0,3.1516221151081826e-21,2.2375619560698796e-19,1.0051042739287388e-15,3.585522469887996e-14,2.8428797077609273e-07,1.781642385498309e-08
17900.0,2.6640619849256733e-21,1.7418440392011363e-19,1.0051042739287388e-15,2.7447834098783956e-14,2.1556445372314285e-07,1.4288041103253081e-08
17950.0,2.6640619849256733e-21,1.7197768713836757e-19,9.501638986879152e-16,2.563839468496762e-14,2.1556445372314285e-07,1.4226856040315292e-08
18000.0,1.9755457645266136e-21,1.3692587744779868e-19,7.812644653143263e-16,2.005694903004408e-14,2.1556445372314285e-07,1.3199050487997559e-08
18050.0,1.9755457645266136e-21,1.3692587744779868e-19,7.812644653143263e-16,1.941049381674559e-14,2.1556445372314285e-07,1.277795903285529e-08
18100.0,1.3709996802459347e-21,1.1432023235038233e-19,5.588004526314958e-16,1.941049381674559e-14,1.9911124079131333e-07,1.1766196782505844e-08
18150.0,1.3709996802459347e-21,1.0125179655581898e-19,5.588004526314958e-16,1.7417290188694016e-14,1.817715792043965e-07,1.1188207462513024e-08
18200.0,1.0818352128962012e-21,1.0125179655581898e-19,5.035730869654634e-16,1.3954782668482096e-14,1.5752712847352714e-07,9.854489535116458e-09
18250.0,9.715245797378532e-22,8.872624253586785e-20,3.9179744610562696e-16,1.3954782668482096e-14,1.5752712847352714e-07,9.486038589286802e-09
18300.0,9.035343574876688e-22,8.67206200898251e-20,3.9178281622807205e-16,9.035725458102136e-15,1.5752712847352714e-07,9.484215117944803e-09
18350.0,4.342822667022891e-22,6.614434626265505e-20,3.3544262659621976e-16,9.035725458102136e-15,1.3439114191145746e-07,8.707996898508787e-09
18400.0,4.342822667022891e-22,3.807658510915996e-20,2.2442219872154895e-16,8.673448813465668e-15,1.3439114191145746e-07,7.885983438442266e-09
18450.0,4.342822667022891e-22,3.438668446851161e-20,1.6894957665134752e-16,8.673448813465668e-15,1.3439114191145746e-07,7.489755630394026e-09
18500.0,2.4622743193047766e-22,3.433898855905024e-20,1.688049409250641e-16,8.478156133051782e-15,1.2658412070228656e-07,7.229521338150549e-09
18550.0,2.4622743193047766e-22,2.996273928306796e-20,1.1329945376550083e-16,7.644165543629767e-15,1.1096103353481702e-07,6.7087516170594215e-09
18600.0,2.4622743193047766e-22,2.5311737158518696e-20,2.0420767950471928e-18,6.610938264723461e-15,9.533685176731872e-08,6.181132427714379e-09
18650.0,2.4622743193047766e-22,2.5311737158518696e-20,2.0420767950471928e-18,5.4682754085562006e-15,9.533685176731872e-08,6.1767015766377465e-09
18700.0,2.4622743193047766e-22,2.2150931168387697e-20,1.912899746052227e-18,4.774164727527846e-15,7.61748685741327e-08,5.530738271120033e-09
18750.0,1.701597450232334e-22,1.906749449983434e-20,1.7293668578401217e-18,3.1851055943224282e-15,7.61748685741327e-08,5.193586096672457e-09
18800.0,1.701597450232334e-22,1.906749449983434e-20,1.0111225004013784e-18,3.1851055943224282e-15,7.516388180065524e-08,4.951795493564591e-09
18850.0,1.209058962326949e-22,1.762205202670648e-20,9.200650761097001e-19,2.347540759465173e-15,7.516388180065524e-08,4.65326746682353e-09
18900.0,1.209058962326949e-22,1.3827470848403983e-20,7.231900445342286e-19,2.2585282890587662e-15,7.30479016598417e-08,4.496470857311407e-09
18950.0,1.209058962326949e-22,1.309936068073357e-20,6.427819181428593e-19,2.2585282890587662e-15,5.30895440632777e-08,3.259001985797072e-09
19000.0,7.121520281779598e-23,1.1792793095636272e-20,5.806126913900625e-19,1.9810307422045775e-15,5.30895440632777e-08,3.2572706123109022e-09
19050.0,6.102259065796141e-23,1.0111724821616101e-20,5.701158816027643e-19,1.8967733557721134e-15,4.479781800926029e-08,2.9712255323446774e-09
19100.0,6.102259065796141e-23,9.397351193807074e-21,4.3510872418496085e-19,1.6721967243572535e-15,4.479781800926029e-08,2.7813034629090065e-09
19150.0,5.715987721533413e-23,8.711050072101587e-21,3.7463864258737114e-19,1.590363998883325e-15,4.479781800926029e-08,2.3608519957344314e-09
19200.0,5.715987721533413e-23,8.416476184944635e-21,3.7463864258737114e-19,1.2844055487139685e-15,3.98168169554083e-08,2.194818582649629e-09
19250.0,3.5525828696703337e-23,5.58836871925197e-21,3.619968271219752e-19,1.2546027349643163e-15,3.98168169554083e-08,2.177361412830795e-09
19300.0,3.5525828696703337e-23,4.6315413213363315e-21,3.327722789764927e-19,8.650998178131042e-16,3.98168169554083e-08,2.177361379370537e-09
19350.0,2.874904480353509e-23,4.2336276970783364e-21,2.8914914224348525e-19,7.821728926176765e-16,3.8795754279884574e-08,2.1396815303178716e-09
19400.0,2.6680911345207493e-23,3.778826797752428e-21,2.0833397686954376e-19,7.541190364207291e-16,3.552265426633057e-08,2.0305781519840304e-09
19450.0,1.758884585469265e-23,2.201929283400728e-21,2.0833397686954376e-19,5.032483267987766e-16,3.320720294834819e-08,1.776708025300309e-09
19500.0,1.7129562835905404e-23,1.752694267711968e-21,1.5488782636022522e-19,3.3539469263020554e-16,1.8210845167379124e-08,1.2724108333925952e-09
19550.0,1.5555174612123172e-23,1.7271063620274976e-21,1.4603832395243756e-19,3.3473919614580236e-16,1.8210845167379124e-08,1.2216563043241468e-09
19600.0,1.5555174612123172e-23,1.617322183083146e-21,1.4603832395243756e-19,2.790697345737316e-16,1.8210845167379124e-08,1.2216562968869283e-09
19650.0,1.147594033866304e-23,1.4217422048772547e-21,1.3938000988640126e-19,2.790697345737316e-16,1.8210845167379124e-08,1.219901013220933e-09
19700.0,1.0736339338109929e-23,1.3546454692314135e-21,1.2805163826048882e-19,8.49591227118456e-17,1.8210845167379124e-08,1.2025903075434223e-09
19750.0,1.0183024717508733e-23,1.1906960443763233e-21,8.014495069203647e-20,1.4043942990647632e-18,1.775902035910074e-08,1.1291498693770451e-09
19800.0,8.343578825386684e-24,9.504080950265414e-22,8.014495069203647e-20,1.4043942990647632e-18,1.4482071277853705e-08,9.131499000707817e-10
19850.0,8.343578825386684e-24,9.504080950265414e-22,8.014495069203647e-20,1.4043942990647632e-18,1.4482071277853705e-08,9.129785624632761e-10
19900.0,6.575724846516293e-24,8.38556361783896e-22,7.766551691238937e-20,1.4006103644938116e-18,1.4482071277853705e-08,9.129785587658017e-10
19950.0,6.33348156926198e-24,8.339946521402803e-22,6.648357363904054e-20,9.052872152120424e-19,1.4482071277853705e-08,8.797189100254947e-10
20000.0,5.9589470746046636e-24,5.7413222761573025e-22,5.604636590498463e-20,8.410125430554686e-19,1.3652100793669424e-08,7.876146372464295e-10
20050.0,5.203987063089999e-24,5.385825920469946e-22,5.604636590498463e-20,5.846272288943041e-19,1.18565120453925e-08,7.277616752354775e-10
20100.0,4.547631716914907e-24,4.467837925522966e-22,4.689963271002659e-20,4.537575449737034e-19,1.18565120453925e-08,7.277616752026343e-10
20150.0,3.643218572461359e-24,3.952809579214651e-22,4.3473377959725737e-20,4.537575449737034e-19,1.18565120453925e-08,7.012065727011764e-10
20200.0,2.540310990383984e-24,3.520976976556273e-22,3.968127371895031e-20,4.537575449737034e-19,9.492091642006463e-09,6.222041528798096e-10
20250.0,2.540310990383984e-24,2.9092121323641327e-22,3.814790428256613e-20,4.537575449737034e-19,9.492091642006463e-09,6.213993178009221e-10
20300.0,2.0870525346902983e-24,2.556733346978403e-22,3.737963215600179e-20,4.370159194798233e-19,7.616698770788755e-09,5.06648862617812e-10
20350.0,2.0870525346902983e-24,2.556733346978403e-22,2.991987919253216e-20,4.103279726940486e-19,7.616698770788755e-09,4.880129095382923e-10
20400.0,2.041416306148971e-24,2.245235200852655e-22,2.1205539024508673e-20,3.3588028632061024e-19,7.616698770788755e-09,4.880129095198074e-10
20450.0,1.5907975731113369e-24,1.9350394359138664e-22,2.1205539024508673e-20,3.1206078367870753e-19,7.616698770788755e-09,4.816846813924447e-10
20500.0,1.5907975731113369e-24,1.2826210479188862e-22,1.75426970071054e-20,2.7970503081208835e-19,7.616698770788755e-09,4.700283321789519e-10
20550.0,1.154210992701751e-24,1.2045468730836824e-22,1.121344461107073e-20,2.5744151351129174e-19,7.616698770788755e-09,4.4841681843584705e-10
20600.0,1.154210992701751e-24,9.70131875375177e-23,1.121344461107073e-20,2.3918031161386926e-19,7.229192193878993e-09,4.3536943981647613e-10
20650.0,1.154210992701751e-24,9.70131875375177e-23,1.1079286171537966e-20,2.2415549537186457e-19,7.229192193878993e-09,4.227819904435736e-10
20700.0,9.712028043872768e-25,9.691330160047612e-23,1.1079286171537966e-20,1.7339857974879277e-19,7.229192193878993e-09,3.9566456412163074e-10
20750.0,9.712028043872768e-25,7.718599688347188e-23,1.0653423609426183e-20,1.591237633584667e-19,6.0871080292021655e-09,3.504380399284834e-10
20800.0,7.860828641549768e-25,7.617923579785043e-23,7.963805600207909e-21,1.5306292743252614e-19,5.6348730622685995e-09,3.33876676094168e-10
20850.0,5.9943277460024815e-25,5.568495877117575e-23,7.963805600207909e-21,1.4231175870237697e-19,5.6348730622685995e-09,3.1996293534189876e-10
20900.0,4.982293208889677e-25,5.417270854277956e-23,6.85945299411601e-21,9.880362344795357e-20,4.447781745710033e-09,2.7359690364090796e-10
20950.0,4.982293208889677e-25,5.18806706772977e-23,5.923639201501319e-21,9.41350692115403e-20,4.447781745710033e-09,2.6255153049520473e-10
21000.0,3.878523459707987e-25,4.7651649583030227e-23,5.918094204622312e-21,8.132400617422111e-20,3.6821849096930436e-09,2.1004469640367805e-10
21050.0,2.843909544589417e-25,3.7728929829171857e-23,4.991331275390014e-21,8.040027537009693e-20,3.4246550157321238e-09,2.0101354860520206e-10
21100.0,2.843909544589417e-25,3.3244584874252576e-23,4.061248682783559e-21,5.54375253032247e-20,3.4246550157321238e-09,2.0096858938092265e-10
21150.0,2.3607781389955727e-25,2.995894632352937e-23,4.061248682783559e-21,5.100695917384044e-20,3.4246550157321238e-09,2.0096858937941457e-10
21200.0,1.4812947436977274e-25,2.47570046950299e-23,3.401935330997622e-21,4.770280230312093e-20,3.4246550157321238e-09,1.9474624390704695e-10
21250.0,1.4812947436977274e-25,2.4703744263696908e-23,2.8245104583461458e-21,4.770280230312093e-20,3.4246550157321238e-09,1.94694933680743e-10
21300.0,1.4812947436977274e-25,1.5569880227479897e-23,2.640347002751648e-21,4.3008614218709945e-20,2.735229619533029e-09,1.6636458555558127e-10
21350.0,1.3020834539982288e-25,1.5569880227479897e-23,2.210872629499265e-21,4.025815487650842e-20,2.2858424094636265e-09,1.4924863122598297e-10
21400.0,1.2490207311024792e-25,1.5569880227479897e-23,1.9315442645039704e-21,3.528810593376114e-20,1.865461491276001e-09,1.2619989268299171e-10
21450.0,8.063725265584287e-26,1.0617765007033799e-23,1.9315442645039704e-21,2.906235987242273e-20,1.865461491276001e-09,1.2582587953934445e-10
21500.0,7.117966697934585e-26,1.0364265563635235e-23,1.4655143116538717e-21,2.248955608643432e-20,1.865461491276001e-09,1.183346266177289e-10
21550.0,7.117966697934585e-26,1.0364265563635235e-23,1.3866965360432206e-21,2.248955608643432e-20,1.865461491276001e-09,1.182123996186406e-10
21600.0,3.545891450449092e-26,9.362995558843735e-24,1.3705856825964238e-21,1.8654526918143482e-20,1.865461491276001e-09,1.1814927419796067e-10
21650.0,3.545891450449092e-26,7.667009812626759e-24,1.1556440102807244e-21,1.841901225958042e-20,1.865461491276001e-09,1.162046185992032e-10
21700.0,3.545891450449092e-26,5.284886297566565e-24,8.560351882570754e-22,1.5406348774781248e-20,1.865461491276001e-09,1.1549611241752535e-10
21750.0,3.545891450449092e-26,4.518775235204085e-24,8.560351882570754e-22,1.5406348774781248e-20,1.730664835910858e-09,1.0556317530599737e-10
21800.0,3.0941523665559034e-26,4.076636636224923e-24,8.560351882570754e-22,1.0560816189011952e-20,1.730664835910858e-09,9.743528773452603e-11
21850.0,2.4759365806133216e-26,3.867663025068644e-24,5.783930621580804e-22,1.0185867561309358e-20,1.4950940107162798e-09,8.262114221552462e-11
21900.0,1.72836580389461e-26,3.0859521347469376e-24,5.470890892775196e-22,7.778387179713255e-21,1.4950940107162798e-09,8.108412762978601e-11
21950.0,1.1755323874890971e-26,2.6856100072221266e-24,5.21190138408876e-22,7.778387179713255e-21,1.4950940107162798e-09,8.069478587520027e-11
22000.0,1.1755323874890971e-26,2.102515632467253e-24,5.028392653846918e-22,7.778387179713255e-21,1.2389955072287822e-09,6.789530647493751e-11
22050.0,1.1755323874890971e-26,1.965086175523331e-24,4.670701562864629e-22,7.398582908624777e-21,9.362806558161257e-10,5.773874002253634e-11
22100.0,1.1673603508500068e-26,1.956656186867257e-24,4.347135920142164e-22,7.30790701586802e-21,8.489455075581425e-10,4.9341448382264876e-11
22150.0,8.988597603831009e-27,1.882335752552553e-24,3.3224918014234554e-22,6.112130442633971e-21,7.768410027452076e-10,4.693100896608845e-11
22200.0,7.852295066305781e-27,1.776742025859302e-24,2.848706850349505e-22,4.065517531837409e-21,7.768410027452076e-10,4.6931008965897974e-11
22250.0,7.428060509837076e-27,1.497422908752362e-24,2.848706850349505e-22,4.065517531837409e-21,7.768410027452076e-10,4.692819182972933e-11
22300.0,6.847868154520147e-27,1.080212492808576e-24,2.848706850349505e-22,3.3689340435978748e-21,5.963210612442822e-10,4.041280345802477e-11
22350.0,5.286712803982824e-27,1.0760515501388959e-24,2.1282724180043687e-22,3.3689340435978748e-21,5.963210612442822e-10,3.807186283503675e-11
22400.0,4.1185156637026994e-27,9.449773913914372e-25,2.1282724180043687e-22,3.3140706571884787e-21,5.963210612442822e-10,3.493455407259617e-11
22450.0,4.1185156637026994e-27,7.649346908202563e-25,2.025837820523969e-22,3.1341812332190746e-21,5.963210612442822e-10,3.4624912237086356e-11
22500.0,3.866141147903586e-27,6.078644571641694e-25,1.529922130078543e-22,3.1054256472889514e-21,5.963210612442822e-10,3.292602872684887e-11
22550.0,3.866141147903586e-27,5.726190150026775e-25,1.2789330783511213e-22,2.468784287709512e-21,5.963210612442822e-10,3.240211247509473e-11
22600.0,2.9598218286823788e-27,4.58818851503802e-25,1.2022819638057212e-22,2.468784287709512e-21,4.5175858711077607e-10,2.7197038875685718e-11
22650.0,1.7895141076676092e-27,4.400888513974899e-25,1.0554444359826507e-22,1.4298586298339648e-21,4.5175858711077607e-10,2.6308757664797676e-11
22700.0,1.7895141076676092e-27,3.9681994371587873e-25,1.0029160065142688e-22,1.4298586298339648e-21,4.5175858711077607e-10,2.5036413236428193e-11
22750.0,1.5562301564052215e-27,2.6773961611308335e-25,9.1661367352596e-23,1.3685297437865607e-21,4.5175858711077607e-10,2.5036413236383267e-11
22800.0,1.3745730535229688e-27,2.431962309590772e-25,8.239680397472513e-23,1.0998371886839171e-21,4.2792516282687903e-10,2.3728643598387412e-11
22850.0,1.3745730535229688e-27,1.751505807283116e-25,5.935150525337744e-23,1.0973644578026217e-21,2.962938797164685e-10,1.7414086805765786e-11
22900.0,1.3374810138816891e-27,1.751505807283116e-25,5.935150525337744e-23,1.0397584696520754e-21,2.8149138427131405e-10,1.6907013337907094e-11
22950.0,9.697492748692087e-28,1.751505807283116e-25,4.652665503751467e-23,9.945370179342024e-22,2.8149138427131405e-10,1.6467050230691825e-11
23000.0,8.290464852888454e-28,1.6426402657047922e-25,4.261622469775672e-23,8.605511306398888e-22,2.503296149044944e-10,1.3509557979517469e-11
23050.0,7.659838959033042e-28,1.6218797637460945e-25,3.885389606989178e-23,7.779476494169464e-22,2.503296149044944e-10,1.328115464773525e-11
23100.0,7.659838959033042e-28,1.2567479781055939e-25,2.855943340346466e-23,6.852082518552631e-22,2.1817775023003766e-10,1.124922559489582e-11
23150.0,6.851394437206215e-28,9.499707434317586e-26,2.4927240229447734e-23,6.663259732876844e-22,2.1817775023003766e-10,1.1249225594873335e-11
23200.0,3.304149552562513e-28,9.46454639166073e-26,1.7863830804350976e-23,6.157547861727257e-22,1.7051122468293318e-10,8.960204809132952e-12
23250.0,3.304149552562513e-28,8.455064017661063e-26,1.7863830804350976e-23,5.476190291047565e-22,1.1407186645611369e-10,7.078892868232113e-12
23300.0,2.838285901166173e-28,5.458220542396923e-26,1.5728930789402939e-23,4.388382121814891e-22,1.1407186645611369e-10,7.074342893561744e-12
23350.0,2.838285901166173e-28,5.266249826486318e-26,1.5728930789402939e-23,3.780888676560978e-22,1.1407186645611369e-10,6.226663159094335e-12
23400.0,2.838285901166173e-28,5.266249826486318e-26,1.4844286282814384e-23,3.1692207744672333e-22,1.1407186645611369e-10,6.226663159087889e-12
23450.0,2.5324413087441096e-28,5.266249826486318e-26,1.1971853780397747e-23,2.0158316778828454e-22,1.1407186645611369e-10,6.226663159076891e-12
23500.0,2.2561874379976154e-28,4.19922986904874e-26,1.1435407907550524e-23,2.010631652167916e-22,1.1407186645611369e-10,6.0461654778717595e-12
23550.0,2.238542843098245e-28,2.967375427366221e-26,7.214171686767377e-24,1.880952714952639e-22,8.091800324936305e-11,4.873475828551436e-12
23600.0,1.7091043578782077e-28,2.595099004755505e-26,7.214171686767377e-24,1.8718431218251419e-22,8.091800324936305e-11,4.6518594525527064e-12
23650.0,1.3881955312898843e-28,2.3827413761167866e-26,6.029776352019199e-24,1.7876939794517616e-22,8.091800324936305e-11,4.527712789675355e-12
23700.0,1.328559997990004e-28,2.1160145224806746e-26,6.029776352019199e-24,1.592295388155817e-22,8.091800324936305e-11,4.525897231282299e-12
23750.0,7.858146978359652e-29,1.9616952997026327e-26,6.029776352019199e-24,1.1680538604013989e-22,7.68929401701135e-11,4.3411633234838886e-12
23800.0,6.743244856726692e-29,1.337504105854334e-26,6.029776352019199e-24,1.1680538604013989e-22,7.68929401701135e-11,4.206085252755784e-12
23850.0,6.743244856726692e-29,1.337504105854334e-26,6.029776352019199e-24,1.0026561569518557e-22,6.364200173975668e-11,3.526870275020077e-12
23900.0,6.743244856726692e-29,9.802935226118921e-27,5.902679379075178e-24,9.818784457806989e-23,6.364200173975668e-11,3.470417789510691e-12
23950.0,5.111793284094018e-29,9.802935226118921e-27,4.3899892182257854e-24,8.723001147632443e-23,6.364200173975668e-11,3.2915002943389767e-12
24000.0,5.111793284094018e-29,8.372825264681214e-27,3.3572527503021566e-24,7.94388455007106e-23,4.846917267687582e-11,2.59207131342512e-12
24050.0,5.111793284094018e-29,6.946104878656954e-27,3.022664217850918e-24,7.817364381423726e-23,4.846917267687582e-11,2.5919132980304275e-12
24100.0,5.004142384526149e-29,5.916063989630288e-27,2.5269639348431564e-24,7.204356661677759e-23,4.461183415919228e-11,2.4621254196466275e-12
24150.0,3.7721059452176146e-29,5.48680260441918e-27,2.5269639348431564e-24,6.229853723201861e-23,4.3022704400314103e-11,2.3292719279577173e-12
24200.0,3.249800063753772e-29,3.94339555572124e-27,2.3545564536821114e-24,5.459048015009639e-23,4.3022704400314103e-11,2.2887283967854493e-12
24250.0,2.7678942408149854e-29,3.929854394739358e-27,2.05783427624448e-24,4.0436288124097665e-23,4.163127663272433e-11,2.205743453445568e-12
24300.0,2.449196634037489e-29,3.2144078773363997e-27,1.5696264364367937e-24,3.807256129221164e-23,3.774520370442433e-11,2.001129114850537e-12
24350.0,2.449196634037489e-29,3.116353470337622e-27,1.5015560544653125e-24,3.256877198261411e-23,3.774520370442433e-11,1.999171579009793e-12
24400.0,2.209943888915796e-29,3.116353470337622e-27,1.2906745566382847e-24,3.256877198261411e-23,2.417598361718743e-11,1.5264219150974606e-12
24450.0,1.2615027378296405e-29,2.4227269821931785e-27,1.1289324334270473e-24,2.7144148385693897e-23,2.417598361718743e-11,1.395731365056879e-12
24500.0,1.2615027378296405e-29,2.4227269821931785e-27,1.01088399554459e-24,2.309506241176531e-23,2.417598361718743e-11,1.3711993033969849e-12
24550.0,1.2615027378296405e-29,1.7407217481233472e-27,7.171643619158947e-25,1.9066100050979565e-23,2.417598361718743e-11,1.3138610062202817e-12
24600.0,9.42173462342162e-30,1.534824610372541e-27,6.660115262955782e-25,1.8886850364280176e-23,2.417598361718743e-11,1.3138610062202429e-12
24650.0,9.42173462342162e-30,1.0654421555842642e-27,6.660115262955782e-25,1.2756182636384146e-23,2.417598361718743e-11,1.3135820163854165e-12
24700.0,5.512035635354764e-30,1.0654421555842642e-27,6.660115262955782e-25,1.254324814150476e-23,2.417598361718743e-11,1.3135232877168986e-12
24750.0,5.512035635354764e-30,1.0654421555842642e-27,4.822459124924418e-25,1.2499242248286536e-23,2.1012419276525572e-11,1.1144664908672695e-12
24800.0,5.4850010313110496e-30,9.47576476692957e-28,4.495184890275276e-25,6.121691133557917e-24,2.1012419276525572e-11,1.095556598981278e-12
24850.0,2.8608420470308477e-30,8.755988519488962e-28,4.354323224135968e-25,6.074027354185603e-24,2.1012419276525572e-11,1.0826641687396234e-12
24900.0,2.8608420470308477e-30,6.372465514844968e-28,4.15318471432044e-25,5.684704825608756e-24,2.1012419276525572e-11,1.0768954754543916e-12
24950.0,2.8608420470308477e-30,6.372465514844968e-28,3.8755110565233804e-25,5.4803361681473824e-24,1.7227203047908475e-11,9.50202099007925e-13
25000.0,2.7835380505569206e-30,5.596023143762078e-28,2.3905259919778437e-25,5.4803361681473824e-24,1.6026327996203004e-11,8.025412697280416e-13
25050.0,2.4697194248525775e-30,5.209833139578178e-28,2.1078244474710956e-25,5.479690366966803e-24,1.4695938521085415e-11,7.581947037462276e-13
25100.0,1.658802474713215e-30,4.605962474150944e-28,2.0886775681005125e-25,5.443301671295623e-24,1.346630781021284e-11,7.171849740710383e-13
25150.0,1.658802474713215e-30,3.999112539849589e-28,1.7866850243918726e-25,5.085255206267025e-24,1.1978922216624083e-11,6.666704787686531e-13
25200.0,1.642756743569748e-30,3.4290896091170243e-28,1.7471999069873794e-25,4.2094139906267e-24,1.1810096679860648e-11,6.409841649511939e-13
25250.0,1.642756743569748e-30,3.327073115325249e-28,1.7446645572990274e-25,3.7826690979693076e-24,1.1429218769105744e-11,6.128284191935115e-13
25300.0,1.100788400959498e-30,2.668963489867953e-28,1.7446645572990274e-25,3.7826690979693076e-24,1.1429218769105744e-11,5.548184454048618e-13
25350.0,9.365968467213695e-31,2.19880006402081e-28,9.067794671099005e-26,2.5476207987504296e-24,1.1429218769105744e-11,5.527313521178594e-13
25400.0,8.027305218312793e-31,1.86267088030808e-28,8.385663987413144e-26,2.3019287660826976e-24,9.450002873784739e-12,4.852066547300909e-13
25450.0,7.4219806328068576e-31,1.6670201298730843e-28,7.862874338391049e-26,1.334584530353389e-24,8.176268803494808e-12,4.425854926820813e-13
25500.0,5.641616050428647e-31,1.428804653204735e-28,6.724043774477929e-26,1.2753560489249076e-24,7.821533565223022e-12,4.3045740866019774e-13
25550.0,4.3176345517504685e-31,1.0444761197334912e-28,5.580054137478164e-26,9.247286681604383e-25,7.821533565223022e-12,4.269821802562406e-13
25600.0,4.3176345517504685e-31,1.0444761197334912e-28,5.580054137478164e-26,9.247286681604383e-25,7.821533565223022e-12,3.928047948451802e-13
25650.0,4.3176345517504685e-31,8.956107401062862e-29,5.580054137478164e-26,8.885323032459502e-25,7.821533565223022e-12,3.915323720881828e-13
25700.0,3.374145736428177e-31,7.070053732719248e-29,5.416003354934765e-26,6.448463865729456e-25,7.798945007069814e-12,3.579716832711528e-13
25750.0,2.795353928831702e-31,6.660603443008375e-29,5.28833969166333e-26,6.29458858336047e-25,5.919906200925954e-12,2.9529263760027465e-13
25800.0,2.7759264119638636e-31,4.2399684795084095e-29,4.433555294041438e-26,5.898296687723102e-25,5.919906200925954e-12,2.9527043927657046e-13
25850.0,2.7759264119638636e-31,4.2399684795084095e-29,4.433555294041438e-26,5.425878578924328e-25,5.919906200925954e-12,2.600463538286159e-13
25900.0,2.6011068641922967e-31,4.2399684795084095e-29,3.310195397217265e-26,5.28562960431859e-25,5.919906200925954e-12,2.600463538286055e-13
25950.0,2.340683681029893e-31,4.089203027544625e-29,2.668888102550898e-26,4.615401927839413e-25,5.919906200925954e-12,2.600240070894662e-13
26000.0,1.3804742868244648e-31,3.282963975514296e-29,2.597253034647912e-26,2.8321955647712995e-25,4.788134749437381e-12,2.1855944590346217e-13
26050.0,1.025844137906693e-31,2.4615767067336284e-29,2.3971694855682516e-26,2.3162054423047877e-25,4.666198171709844e-12,2.08756575927603e-13
26100.0,1.025844137906693e-31,2.3839730557940074e-29,2.0313669673142027e-26,2.2875322848743907e-25,4.666198171709844e-12,2.0873426371276837e-13
26150.0,1.025844137906693e-31,1.9603492762722531e-29,1.9725949442689513e-26,2.1422683399058124e-25,4.2497962364502575e-12,1.9479831233299635e-13
26200.0,7.113202726208124e-32,1.7351074214715312e-29,1.0816094748342107e-26,2.1343391054301835e-25,3.783292133776165e-12,1.7132016157409312e-13
26250.0,7.113202726208124e-32,1.3420390013688424e-29,1.0816094748342107e-26,1.7076547033717893e-25,3.783292133776165e-12,1.7095232976878092e-13
26300.0,7.113202726208124e-32,1.2164914119340877e-29,1.0816094748342107e-26,1.4934376723567123e-25,3.783292133776165e-12,1.7095232976877865e-13
26350.0,6.537970847019207e-32,8.710728911664983e-30,1.0586718405124672e-26,1.4447140122133524e-25,2.893529582213793e-12,1.3814558823778038e-13
26400.0,4.951126240857798e-32,7.415574704082365e-30,7.413521764710487e-27,1.4447140122133524e-25,2.426027109283285e-12,1.163045631740101e-13
26450.0,2.6851801857354304e-32,6.934642174040903e-30,7.413521764710487e-27,1.198439919671695e-25,2.426027109283285e-12,1.1519233518551144e-13
26500.0,2.6851801857354304e-32,6.49115658955052e-30,7.413521764710487e-27,1.1725863932418167e-25,2.1746540563844002e-12,1.0562830994471631e-13
26550.0,2.6851801857354304e-32,5.863795984454716e-30,4.379049534976025e-27,1.0274801827469017e-25,2.070579713184961e-12,1.015847959989997e-13
26600.0,1.9210495386486538e-32,4.74384723804375e-30,3.94915462068611e-27,9.171605823057519e-26,2.070579713184961e-12,9.534215914305475e-14
26650.0,1.6339213599989955e-32,3.9564091913656245e-30,3.545835449721212e-27,5.913405010282924e-26,2.070579713184961e-12,9.534213686999369e-14
26700.0,1.6339213599989955e-32,3.7248547297613405e-30,3.545835449721212e-27,5.859919756333761e-26,2.070579713184961e-12,9.384002292076123e-14
26750.0,1.6339213599989955e-32,2.823664439802576e-30,3.072696742967273e-27,5.426625751353927e-26,1.7107501339144661e-12,8.146030774882213e-14
26800.0,1.081655618194186e-32,2.823664439802576e-30,3.072696742967273e-27,5.185286533657009e-26,1.7107501339144661e-12,7.423368612924716e-14
26850.0,1.081655618194186e-32,2.486812994873202e-30,2.6685933951704108e-27,3.7819867931447034e-26,1.1905638242414464e-12,5.6564638462592357e-14
